time,promoter_35S,promoter_19S,gene_P5,gene_P4,gene_P6,gene_P1,untracked_large,gene_P3,gene_P2
23312.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23313.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23314.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23315.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23316.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23317.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23318.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23319.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23320.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23321.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23322.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23323.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23324.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23325.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23326.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23327.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23328.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23329.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23330.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23331.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23332.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23333.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23334.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23335.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23336.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23337.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23338.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23339.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23340.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23341.0,1000,1000,1000,1000,120,1000,1000,1000,1000
23342.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23343.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23344.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23345.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23346.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23347.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23348.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23349.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23350.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23351.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23352.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23353.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23354.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23355.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23356.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23357.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23358.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23359.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23360.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23361.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23362.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23363.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23364.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23365.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23366.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23367.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23368.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23369.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23370.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23371.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23372.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23373.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23374.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23375.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23376.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23377.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23378.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23379.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23380.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23381.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23382.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23383.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23384.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23385.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23386.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23387.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23388.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23389.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23390.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23391.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23392.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23393.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23394.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23395.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23396.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23397.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23398.0,1000,1000,1000,1000,119,1000,1000,1000,1000
23399.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23400.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23401.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23402.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23403.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23404.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23405.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23406.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23407.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23408.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23409.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23410.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23411.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23412.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23413.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23414.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23415.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23416.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23417.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23418.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23419.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23420.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23421.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23422.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23423.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23424.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23425.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23426.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23427.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23428.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23429.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23430.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23431.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23432.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23433.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23434.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23435.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23436.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23437.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23438.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23439.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23440.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23441.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23442.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23443.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23444.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23445.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23446.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23447.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23448.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23449.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23450.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23451.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23452.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23453.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23454.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23455.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23456.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23457.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23458.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23459.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23460.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23461.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23462.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23463.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23464.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23465.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23466.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23467.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23468.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23469.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23470.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23471.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23472.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23473.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23474.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23475.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23476.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23477.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23478.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23479.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23480.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23481.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23482.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23483.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23484.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23485.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23486.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23487.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23488.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23489.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23490.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23491.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23492.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23493.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23494.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23495.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23496.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23497.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23498.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23499.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23500.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23501.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23502.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23503.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23504.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23505.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23506.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23507.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23508.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23509.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23510.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23511.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23512.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23513.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23514.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23515.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23516.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23517.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23518.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23519.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23520.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23521.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23522.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23523.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23524.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23525.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23526.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23527.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23528.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23529.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23530.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23531.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23532.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23533.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23534.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23535.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23536.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23537.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23538.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23539.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23540.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23541.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23542.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23543.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23544.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23545.0,1000,1000,1000,1000,118,1000,1000,1000,1000
23546.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23547.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23548.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23549.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23550.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23551.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23552.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23553.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23554.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23555.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23556.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23557.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23558.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23559.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23560.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23561.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23562.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23563.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23564.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23565.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23566.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23567.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23568.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23569.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23570.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23571.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23572.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23573.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23574.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23575.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23576.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23577.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23578.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23579.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23580.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23581.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23582.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23583.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23584.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23585.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23586.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23587.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23588.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23589.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23590.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23591.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23592.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23593.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23594.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23595.0,1000,1000,1000,1000,117,1000,1000,1000,1000
23596.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23597.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23598.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23599.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23600.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23601.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23602.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23603.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23604.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23605.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23606.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23607.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23608.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23609.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23610.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23611.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23612.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23613.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23614.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23615.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23616.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23617.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23618.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23619.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23620.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23621.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23622.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23623.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23624.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23625.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23626.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23627.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23628.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23629.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23630.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23631.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23632.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23633.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23634.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23635.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23636.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23637.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23638.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23639.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23640.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23641.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23642.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23643.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23644.0,1000,1000,1000,1000,116,1000,1000,1000,1000
23645.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23646.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23647.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23648.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23649.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23650.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23651.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23652.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23653.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23654.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23655.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23656.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23657.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23658.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23659.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23660.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23661.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23662.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23663.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23664.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23665.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23666.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23667.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23668.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23669.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23670.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23671.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23672.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23673.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23674.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23675.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23676.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23677.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23678.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23679.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23680.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23681.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23682.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23683.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23684.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23685.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23686.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23687.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23688.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23689.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23690.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23691.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23692.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23693.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23694.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23695.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23696.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23697.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23698.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23699.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23700.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23701.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23702.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23703.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23704.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23705.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23706.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23707.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23708.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23709.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23710.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23711.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23712.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23713.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23714.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23715.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23716.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23717.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23718.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23719.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23720.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23721.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23722.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23723.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23724.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23725.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23726.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23727.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23728.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23729.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23730.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23731.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23732.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23733.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23734.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23735.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23736.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23737.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23738.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23739.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23740.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23741.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23742.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23743.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23744.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23745.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23746.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23747.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23748.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23749.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23750.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23751.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23752.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23753.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23754.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23755.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23756.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23757.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23758.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23759.0,1000,1000,1000,1000,115,1000,1000,1000,1000
23760.0,1000,1000,1000,1000,115,1000,1000,1000,1000
