"time_h","gene_P6","fit_P6"
4.24305555555556,0.207,0.19805523557833
4.24333333333333,0.207,0.198034242066938
4.24361111111111,0.207,0.198013250780823
4.24388888888889,0.207,0.197992261719747
4.24416666666667,0.207,0.197971274883475
4.24444444444444,0.207,0.197950290271772
4.24472222222222,0.207,0.197929307884401
4.245,0.207,0.197908327721127
4.24527777777778,0.207,0.197887349781713
4.24555555555556,0.207,0.197866374065925
4.24583333333333,0.207,0.197845400573526
4.24611111111111,0.207,0.197824429304281
4.24638888888889,0.207,0.197803460257954
4.24666666666667,0.207,0.19778249343431
4.24694444444444,0.207,0.197761528833113
4.24722222222222,0.206,0.197740566454127
4.2475,0.206,0.197719606297117
4.24777777777778,0.206,0.197698648361847
4.24805555555556,0.206,0.197677692648082
4.24833333333333,0.206,0.197656739155586
4.24861111111111,0.206,0.197635787884124
4.24888888888889,0.206,0.197614838833461
4.24916666666667,0.206,0.19759389200336
4.24944444444444,0.206,0.197572947393588
4.24972222222222,0.206,0.197552005003907
4.25,0.206,0.197531064834084
4.25027777777778,0.206,0.197510126883882
4.25055555555556,0.206,0.197489191153066
4.25083333333333,0.206,0.197468257641402
4.25111111111111,0.206,0.197447326348654
4.25138888888889,0.206,0.197426397274586
4.25166666666667,0.206,0.197405470418964
4.25194444444444,0.206,0.197384545781552
4.25222222222222,0.206,0.197363623362116
4.2525,0.206,0.197342703160419
4.25277777777778,0.206,0.197321785176228
4.25305555555556,0.206,0.197300869409307
4.25333333333333,0.206,0.197279955859421
4.25361111111111,0.206,0.197259044526335
4.25388888888889,0.206,0.197238135409814
4.25416666666667,0.206,0.197217228509623
4.25444444444444,0.206,0.197196323825527
4.25472222222222,0.206,0.197175421357291
4.255,0.206,0.197154521104681
4.25527777777778,0.206,0.197133623067461
4.25555555555556,0.206,0.197112727245397
4.25583333333333,0.206,0.197091833638254
4.25611111111111,0.206,0.197070942245797
4.25638888888889,0.206,0.197050053067791
4.25666666666667,0.206,0.197029166104002
4.25694444444444,0.206,0.197008281354195
4.25722222222222,0.206,0.196987398818135
4.2575,0.206,0.196966518495588
4.25777777777778,0.206,0.196945640386318
4.25805555555556,0.206,0.196924764490092
4.25833333333333,0.206,0.196903890806675
4.25861111111111,0.206,0.196883019335832
4.25888888888889,0.206,0.196862150077329
4.25916666666667,0.206,0.196841283030931
4.25944444444444,0.206,0.196820418196404
4.25972222222222,0.206,0.196799555573513
4.26,0.206,0.196778695162023
4.26027777777778,0.206,0.196757836961702
4.26055555555556,0.206,0.196736980972313
4.26083333333333,0.206,0.196716127193623
4.26111111111111,0.206,0.196695275625397
4.26138888888889,0.206,0.196674426267402
4.26166666666667,0.206,0.196653579119402
4.26194444444444,0.206,0.196632734181163
4.26222222222222,0.204,0.196611891452452
4.2625,0.204,0.196591050933034
4.26277777777778,0.204,0.196570212622675
4.26305555555556,0.204,0.196549376521141
4.26333333333333,0.204,0.196528542628197
4.26361111111111,0.204,0.19650771094361
4.26388888888889,0.204,0.196486881467146
4.26416666666667,0.204,0.196466054198569
4.26444444444444,0.204,0.196445229137647
4.26472222222222,0.204,0.196424406284145
4.265,0.204,0.19640358563783
4.26527777777778,0.204,0.196382767198467
4.26555555555556,0.204,0.196361950965823
4.26583333333333,0.204,0.196341136939663
4.26611111111111,0.204,0.196320325119753
4.26638888888889,0.204,0.196299515505861
4.26666666666667,0.204,0.196278708097751
4.26694444444444,0.204,0.196257902895191
4.26722222222222,0.204,0.196237099897946
4.2675,0.204,0.196216299105783
4.26777777777778,0.204,0.196195500518467
4.26805555555556,0.204,0.196174704135766
4.26833333333333,0.204,0.196153909957445
4.26861111111111,0.204,0.196133117983271
4.26888888888889,0.204,0.196112328213011
4.26916666666667,0.204,0.196091540646429
4.26944444444444,0.204,0.196070755283294
4.26972222222222,0.204,0.196049972123371
4.27,0.204,0.196029191166428
4.27027777777778,0.204,0.196008412412229
4.27055555555556,0.204,0.195987635860542
4.27083333333333,0.204,0.195966861511134
4.27111111111111,0.204,0.195946089363771
4.27138888888889,0.204,0.19592531941822
4.27166666666667,0.204,0.195904551674246
4.27194444444444,0.204,0.195883786131618
4.27222222222222,0.204,0.195863022790101
4.2725,0.204,0.195842261649462
4.27277777777778,0.204,0.195821502709468
4.27305555555556,0.204,0.195800745969886
4.27333333333333,0.204,0.195779991430482
4.27361111111111,0.204,0.195759239091023
4.27388888888889,0.204,0.195738488951276
4.27416666666667,0.204,0.195717741011008
4.27444444444444,0.204,0.195696995269986
4.27472222222222,0.204,0.195676251727976
4.275,0.204,0.195655510384746
4.27527777777778,0.204,0.195634771240062
4.27555555555556,0.204,0.195614034293691
4.27583333333333,0.204,0.195593299545401
4.27611111111111,0.204,0.195572566994959
4.27638888888889,0.204,0.19555183664213
4.27666666666667,0.204,0.195531108486683
4.27694444444444,0.204,0.195510382528385
4.27722222222222,0.204,0.195489658767002
4.2775,0.204,0.195468937202302
4.27777777777778,0.204,0.195448217834051
4.27805555555556,0.204,0.195427500662018
4.27833333333333,0.204,0.19540678568597
4.27861111111111,0.204,0.195386072905672
4.27888888888889,0.204,0.195365362320894
4.27916666666667,0.204,0.195344653931401
4.27944444444444,0.204,0.195323947736962
4.27972222222222,0.204,0.195303243737344
4.28,0.204,0.195282541932314
4.28027777777778,0.204,0.195261842321639
4.28055555555556,0.204,0.195241144905087
4.28083333333333,0.204,0.195220449682425
4.28111111111111,0.204,0.19519975665342
4.28138888888889,0.204,0.195179065817842
4.28166666666667,0.204,0.195158377175455
4.28194444444444,0.204,0.195137690726029
