Date,RFP Control,sgRNA Control,sgRNA Modified
17,3705.75,2782.011364,5617.295455
17,47394.17083,3993.166667,3129.468023
17,4425.705882,9869.679054,544.2801724
17,28579.00532,3554.741667,2878.5875
17,3674.182432,11072.44231,2412.965517
17,12411.30769,911.9655172,5212.961538
17,-10.5,3050.163462,9188.736842
17,31416.11932,13439,4242.477273
17,42068.36667,1563.230469,14324.17442
17,30306.24194,3045.25,3595.508621
17,30583.47826,3701.698864,4862.714286
17,844.3333333,701.3409091,11548.54545
17,12830.40064,6530.8,7203.926471
17,34347.82,4314.65,16794.60526
17,39607.24167,9741.630435,10277.38
17,22831.6859,5507.120968,3145
17,38751.47697,11134.06944,3530.62069
17,28269.04545,311.3157895,10967.59783
17,18489.29412,800.9230769,12853.13208
17,3597.066667,5555.830357,2913.091667
17,6211.36875,5826.871795,3674.975
17,6197.765152,6238.583333,4652.589286
17,17312.5,14441.875,-11.5
17,67067.29717,11417.21875,19455.76894
17,5646.091346,584.0416667,7199.159375
17,4863.972222,33289.08696,14885.16071
17,92642.86957,4516.294643,9608.928571
17,18168.09375,1461.454545,3614.525862
17,57741.75,1999.206897,22560.1
17,281.9204545,479.7083333,4275.25
17,2834.333333,5048.60473,6728.298077
17,2464.816667,529.5,14943.98684
17,2935.008929,3260.76,1882.016304
17,6630.78125,8680.405405,70816.31641
17,1597.34375,2998.410714,3179.094828
17,40424.4,4028.5,3985.629167
17,6226.322581,3869.6,3957.716667
17,44754.92105,29166.93534,2845.586207
17,28210.94318,18554.38032,3915.371324
17,1210,20560.42308,3269.491379
17,28374.8375,4058.66129,6314.077586
17,13069.19318,23522.39402,1495.647059
17,8428.513158,6308.091216,3162.96875
17,20096.38,5250.314516,2636.836207
17,12459.63663,442.3333333,5664
17,58435.11765,4104.88,4361.108871
17,10463.41892,3134.212838,3626.206897
17,1624.528409,1720.5625,1543.860294
17,317.5185185,555.5,6119.657407
17,10845.55357,4190.108333,3780.142857
17,7013.875,4908.901786,18804.55
17,2090.321429,443.4772727,1879.5
17,13758.08333,10195.43182,11393.11628
17,4236.695833,2474.736486,6204.432432
17,14607.73718,3913.397727,4908.836538
17,731.8854167,3685.801136,4367.66
17,2633.322368,7483.793103,5860.022059
17,675.5,1857.89527,14533.56402
17,15161.60526,4413.551724,5210.289773
17,25316.62879,182.4791667,5504.666667
17,3062.071429,2939.111607,12464.53309
17,6340.55102,3545.361842,2932.310484
17,124,14122.78947,5002.040323
17,2106.330357,5150.1875,366.3660714
17,55137.64244,13472.39286,11361.48276
17,21539.92857,131.1201923,3969.671053
17,22003.23026,5893.121951,27075.48026
17,87905.39189,5804.321429,2521.616071
17,4628.833333,3127.25,9390.307692
17,4407.783088,10585.58654,5301.314655
17,33852.85417,8236.928571,10160.54167
17,68862.28571,6196.209459,3170.883333
17,180.9090909,3557.355769,30392
17,3369.625,7507.641892,4502.806452
17,15259.44828,1527.288462,3102.035714
17,62696.25,192.8605769,1913.657143
17,46029.27439,12346.07143,6624.543478
17,390.6083333,7275.090909,5137.017857
17,24283.99702,5877.724138,8565.87963
17,6247.697581,3631.5,2913.722973
17,14791.91071,4160.18,3987.263158
17,24190.9569,10260.28125,2379.136364
17,11543.68015,7028.215909,3170.545455
17,11036.02679,11838.15517,2844.268519
17,1735.2,3820.041667,3501.371875
17,4414.035714,5943.375,3425.193548
17,24170.78198,4473.777778,4185.696429
17,28242.01042,10352.075,5793.488971
17,18767.59375,6268.725,2436.796296
17,11868.16477,5294.388298,4709.575
17,2538.5,2261.051724,2705.25
17,18258.84722,5105.416667,3463.678571
17,6225.15,6478.73913,3977.696429
17,8790.549242,12031.01471,7750.323529
17,21961.94231,4152.810185,5813.27381
17,62.67045455,8115.1875,3664.275862
17,14354.60811,888.05,6384.666667
17,2924.681818,1871.52907,164.96
17,1668.461538,3242.575,14409.07713
17,18746.49695,8448.95,2515
17,3236.366071,3841.948276,7102.680556
17,44376.25,2713.295455,3650.223214
17,1333.083333,3770.433333,3588.035714
17,2775.4375,13262.025,5568.668269
17,29345.25,223.625,2962.628676
17,6545.5625,4305.568966,6566.333333
17,52545.48476,4261.928571,13676.37838
17,27547.99432,10887.30172,8375.801724
17,5478.3125,12812.625,23060.625
17,53359.96591,3932.269231,12673.74286
17,64938.98333,3526.392045,9724.9375
17,9904.444444,237.125,5068.185714
17,3451.053571,3999.15625,3519.819444
17,312.9090909,4405.758621,21976.63771
17,42247.84615,4621.5625,18497.04514
17,147.6363636,1449.689655,5533.09375
17,17615.03693,260.4285714,4138.678571
17,5329.625,5544.142857,17187.41667
17,1103.403846,4698.166667,3502.5
17,12578.60547,447.4305556,3676.225
17,7586.081897,9074.672727,7671.133065
17,67725.82317,3802.546053,12344.85714
17,5887.017361,9744.772727,9976.9125
17,12006.20946,3909.041667,10612.3125
17,1292.846154,560.3173077,4434.613636
17,27292.70588,2995.942308,2396.160714
17,7329.472222,5721.758621,303.2336957
17,20301.82986,6095.547414,12244.00735
17,12010.30743,5439.407895,3065.773148
17,8704.020833,2477.772727,6507.25
17,17601.03378,4064.029412,5573.861111
17,4462.5625,3475.45,4535.274194
17,897.8863636,3481.571429,6767.831522
17,1903.642857,4862.210227,544.0416667
17,13673.02273,6375.233333,2142.846591
17,21733.75,3819.24569,3987.75
17,838.9196429,8873.879902,4212.496094
17,3238.591346,11597.78125,12291.3668
17,904.0909091,6261.877907,2092.552632
17,48704.95946,4979.933594,129.4565217
17,10830.6,4241.533784,6515.5
17,6724.0625,4415.871875,3730.181818
17,75226.69565,5822.576389,8577.627907
17,23772.64189,6464.625,8609.271277
17,10305.94318,5095.293103,5520.913194
17,57760.12228,4245.483871,23193.34122
17,25754.96875,4821.651786,5375.256757
17,22265.09756,11728.08571,10862.65625
17,12322.375,1934.075,392.55
17,27071.04167,4925.75,2875.517857
17,6220.897321,10381.08631,2824.369318
17,23242.1875,5880.103571,4706
17,7445.875,14541.13158,4966.868421
17,42541.07759,5836.863636,2881.103448
17,14677.54687,8514.275,3717.772727
17,38855.54076,8307.9375,7144.625
17,6297.681818,2963.3125,17269
17,11559.17105,4787.333333,2037.346154
17,14603,11711.91518,4822.8125
17,1933.053571,5101.775862,5134.104839
17,2633.868421,4314.729167,462.1363636
17,25633.60938,5349.793478,3354.266667
17,7312.618056,9296.291667,4092.710938
17,31194.57609,4046.65,12258.1087
17,25695.20259,325.5043103,26650.125
17,14308.11932,14246.41892,8402.25
17,13321.46023,4041.547414,3687.272321
17,20784.07692,549.48,4684
17,12496,7623.252976,2828.613636
17,35241.02083,2811.272727,7945.62069
17,12024.75,7704.714286,16412.32558
17,753.9791667,384.037037,16403.32075
17,3413.75,4132.2,2855.676136
17,5769.526786,497.1875,3834.5875
17,46927.54934,506.4772727,4455.387931
17,692.3181818,4373.220833,9414.9875
17,5008.046053,2994.375,2876.665179
17,26390.34821,9694.214286,8397.025
17,5262.734375,5620.479167,10377.77841
17,44859.43145,793.8359375,5161.305556
17,25129.69872,15590.79054,9305.654412
17,6359.28125,6543.1875,11047.79167
17,1380.495,5879.866667,2214.948718
17,18565.47222,3662.181034,3206.172414
17,28420.33523,4376.625,2795.079268
17,30435.95,3761.233871,5444.270833
17,4791.75,4091.923387,4862.013393
17,7432.651316,5445.319853,4495.48
17,6606.3875,5537.886364,4957.827586
17,8574.625,5547.816176,9269.060606
17,29848.08333,4159.448276,5942.485294
17,257.25,1705.023256,4394.241071
17,77180.08796,5091.668103,4864.392857
17,35906.57639,1352.125,15003.03266
17,72577.30556,12231.71774,4290.055556
17,8813.528409,3912.724138,199.8095238
17,20835.92308,5155.767045,3685.4
17,28548.30978,121.175,471.7934783
17,13502.725,1044.75,10747.83333
17,50590.59559,4085.745536,3360.407407
17,42891.67391,2726.375,2589.354167
17,26247.75,5546.371212,2441.065
17,5986.544118,5275.944444,4406.1875
17,6044.098214,4265.703704,11744.41786
17,896.5357143,18767.04563,3905.5
17,32250.2,2818.205357,6315.096774
17,18869.8125,7188.741935,4297.149038
17,22582.83232,15342.0625,13661.0625
17,34831.7,5277.55,4495.2
17,12135.92361,881.2589286,5528.958333
17,16936.13889,251.9772727,6457.444444
17,19025.04167,8079.344828,5093.756757
17,16948.70486,7257.75,3283.685897
17,3492.46875,46.859375,316.7336957
17,2157.831897,2438.056818,6972.066667
17,31354.3267,4572.907258,8143.227941
17,39526.75,4469.854167,2469.4375
17,43130.125,4184.176724,6526.918919
17,25731.01667,456.6428571,2506.800926
17,3195.32,4750,7593.340278
17,32790.95946,20808.76351,4025.865385
17,22332.77273,6814.03125,6371.465517
17,38051.18605,4262.714286,206.875
17,14063.64706,8874.395349,5069.702586
17,23260.28571,3906.472222,3767.125
17,47341.51563,5841.413793,5223.994186
17,10484.31897,185,3482.971429
17,2343.964286,13237.82143,12151.65
17,2602.358696,861.0645161,2362.351974
17,2558.026786,13892.5,585.2327586
17,47552.59,5610.520161,15631.78125
17,24299.6189,6007.206897,11980.875
17,15085.35764,5919.942857,2599.655172
17,1545.55,4375.37931,2757.125
17,13589.86806,7802.043919,17515.57237
17,7960.466912,291.2142857,3312.95
17,7301.466667,2110.105263,5039.224138
17,82480.12,1981.477273,5451.181034
17,63239.58333,10622.32857,4466.375
17,11253.05,7806.517241,1278.732143
17,32285.54808,4779.1,10473.94898
17,15158.675,28369.97093,6003.370192
17,7388.361842,635.5892857,18022.90698
17,18.84090909,5970.485577,3915.982759
17,32084.78947,5695.503378,6394.856383
17,23399.74,5064.645833,2816.988636
17,34132.49074,719.1477273,8498.224138
17,13766.43269,193.6166667,5765
17,8893.858333,6786.3625,5350.714844
17,5778.193966,9689.542969,4330.275862
17,1442.675,5306.333333,5853.136364
17,2864.181818,11359.24479,5880.791667
17,37259.03448,4639.740385,614.2954545
17,2488.142045,5200.0625,6867.157258
17,472.0862069,5162.375,4077.139706
17,19820.5,6478.451389,2150.241935
17,2911.043103,11550.58152,7108.06383
17,8551.0625,4314.974138,19647.66146
17,6067.171875,184.375,6979.523026
17,20836.72727,6929.258065,260.0625
17,26158.75431,6531.008621,3294.394737
17,219.7428571,3049.704545,4157.833333
17,18018.09859,5163.361111,2522.625
17,26664.18182,4519.94697,3226.52
17,24722.55,5164.15,10038.51087
17,37669.80556,7616.355556,4615.668269
17,39665.9,2742.964286,5094.96875
17,3839,7209.75,1108.558333
17,587.7840909,5503.133929,4854.333333
17,25961.76786,14848.28,125.82
17,71813.75676,6587.392857,2104.1
17,19102.31731,7501.78125,3640.444444
17,1138.916667,2680.181818,234.2727273
17,122.9545455,4939.941667,15342.50284
17,79808.94444,6379.785714,858.7592593
17,52148.49728,2876.101852,4960.75
17,5938.825,12038.28846,3236.464286
17,19261.75,4723.05,10027.72794
17,4369.259615,3086.352941,3777.178571
17,1149.05,22537.36413,3589.253472
17,2964.578125,3801.95,1965.943182
17,1624.333333,44598.64394,8929.5
17,25562.98387,4771.387097,793.2894737
17,23314.625,10089.52394,4003.258065
17,15206.60185,7285.689655,2786.606481
17,75943.915,9267.09375,6466.546053
17,2175.137931,5477.545455,277.6363636
17,7328.863281,5460.571429,4007.698276
17,98561.60185,2054.475,6674.271552
17,109.2272727,742.3965517,9075.5
17,13357.05804,9294.393382,2917.296296
17,53.79347826,7088.897727,9383.363281
17,402.3125,4676.518519,576.7391304
17,13624.16912,4617.741379,4767.956897
17,8339.285714,13414.81707,14845.30417
17,27719.78947,11683.62857,7555.462264
17,28716.62132,5863.852679,3374
17,3018.155172,6831.230769,10067.06897
17,10900.42424,11601.40244,2894.633929
17,26076.52174,8143.005556,5345.548387
17,699.3541667,8637.881579,15071.94767
17,883,3602.0625,1819.886719
17,28829.52778,10934.23529,1659.84375
17,47.8974359,2537.574324,21197.90132
17,5837,9745.421196,2577.575758
17,16549.87798,568.5681818,4246.421875
17,13536.88816,8848.282051,579.5
17,18099.77419,4851.676471,4265.347561
17,191.7272727,4601.772727,29761.68421
17,5082.225,2896.0625,2284.901786
17,31144.41892,4571.225806,9842.9
17,22569.975,6553.439655,4493.145161
17,7972.3,2546.924242,3326.782407
17,14035.81019,683.5,3194
17,440.8365385,605.41,3480.207317
17,32925.34756,6983.612903,10008.5625
17,39435.44444,6679.538793,1251.33871
17,24297.675,3912.357143,10977.1875
17,62710.38889,4955.532258,2536.597222
17,2684.423077,7390.296296,3268.05625
17,4037.629032,706.5227273,10166.77885
17,27964.25,167.8203125,11983.03333
17,2974.258929,6202.651163,3477.178571
17,54.75,3404.87037,4362.12931
17,23302.01136,14179.99324,11122.5
17,28926.57237,7785.31686,321.625
17,33167.0625,618.7954545,12031.16912
17,27861.1108,1359.829167,6277.991071
17,20707.275,1884.5,2651.211957
17,59016.35,794.6282051,4575.863636
17,22578.5,4094.267857,4671.933594
17,16210.62963,6575.191667,8133.307692
17,78558.5431,4940,4618.883621
17,1676.580357,2935.342593,2737.215517
17,5593.540323,4380.538793,20922.30435
17,95320.18396,2948.615385,1318.016892
17,9468.5,8842.625,19762.59746
17,16485.28846,510.9821429,2773.5
17,8088.757576,13075.82353,10703.00714
17,41504.25833,7730.75,5150.771552
17,53784.72826,5857.857143,3568.788462
17,16757.69531,7950.375,421.8881579
17,1402.826923,445.0689655,378.745
17,21802.98387,4791.726563,3896.413793
17,44381.66071,3583.325,5769.378571
17,20232.63333,170.5223214,3204.823276
17,6171.25,5896.285714,4822.225806
17,13486.08,4611.241379,5315.427083
17,14131.7931,5994.233333,4503.009259
17,11273.92045,17741.5,5218.078125
17,9899.393939,4709.948276,7540.067073
17,45253.27143,3527.736842,7784.75
17,9629.142361,4359.655172,4657.321429
17,13921.66071,10454.42857,2838.018519
17,10808.40741,30283.63333,7458.209459
17,18954.73864,2232.95,5452.8125
17,14287.41797,6232.086207,7341.121711
17,3715.951087,19123.40948,6848.959821
17,5006.390625,4248.517857,2423.017241
17,17660.44286,2999.361111,6553
17,3088.535714,331.5,8242
17,35720.6875,7306.029412,3723.522727
17,789.8035714,9665.0625,4397.827586
17,10680.56908,3316.166667,950.7459677
17,4284.831522,4454.034483,10310.27926
17,35844.075,6892.887931,5053.348214
17,13752.45,459.6477273,4021.625
17,19910.53704,9560.26087,9849.509259
17,11399.25,6717,5862.725
17,10979.85294,271.78125,3362.5
17,11507.55469,7704.666667,29.05921053
17,14604.27381,246.0397727,10940.20357
17,15254.45109,3777.613636,7401.4125
17,14325.8629,4358.46875,3264.068966
17,1360.130682,3193.692308,843.75
17,30760.17857,3659,2697.090909
17,8078.0625,146.75,4646.108333
17,18196.26471,8507.078629,8986.405172
17,1494.625,17444.54167,11592.46512
17,3302.315217,4383,9551
17,326.0795455,2700,4301.258621
17,14275.22222,5573.204167,2254.789474
17,16707.80093,3529.033784,2872.775862
17,7068.181034,5487.670455,243.828125
17,85648.2973,5909.810345,8331.046512
17,51162.74709,16767.375,5998.020833
17,17732.63571,5647.314655,95.8245614
17,5977.029412,5883.175,12967.3913
17,488.7692308,2960.829545,14913.25532
17,924.9375,11854.14919,5181.745833
17,52954.65,12183.99167,14063.41
17,33045.5,5308.557927,210.57
17,26075.72794,16871.60417,11736.42857
17,7599.36875,3096.038462,2891.792763
17,43729.30938,8696.25,1432.574324
17,10598.72581,8611.205,5026.541667
17,2036.275862,5235.075,2210.3025
17,570.5178571,5401.789474,9800.509615
17,2018.6875,8764.526316,4783
17,1278.586538,15178.91848,9067.46875
17,47236.36957,7774.897727,4173.285714
17,94921.61648,4558.615385,4101.140625
17,439.5089286,14367.25,12887.43382
17,15184.82143,12899.975,5697.45
17,16566.54839,5604.956897,4438.816964
17,28436.05208,8023.734848,6395.015625
17,7158.767857,2210.797297,3715.7
17,30903.92083,4026.650862,3242.089286
17,94.05681818,4025.3125,10445.23214
17,52981.27381,5182.172414,6915.454545
17,1860.02,12459.63889,3015.586207
17,15481.5625,12124.6875,6915.089286
17,43678.1713,12591.70513,1725.677419
17,3338.1,5514.273148,2565.267857
17,7424.428571,10866.42021,25291.28
17,3679.607143,3875.111486,437.7857143
17,28645.95221,10951.90196,5998.428571
17,461.5967742,2024.631579,4361.157143
17,2197.608696,11320.45968,492.2268519
17,5327.456081,10004.2,9359.573718
17,5737.178571,300.5681818,4477.043103
17,9729.461538,3857.032895,5136.993056
17,26458.8811,3343.227273,11707.92188
17,7288.306452,11988.93092,3915.038793
17,27743.725,6288.325,6405.625
17,8022.742647,11680.88372,13724.61184
17,22528.42857,7821.766892,8497.920455
17,5050.8125,432.3181818,723.85
17,27641.35897,769.1521739,7326.086207
17,1547.5,4913.383621,2470.716216
17,2203.142857,4732.125,4708.551136
17,11435.5,1770.041667,4480.614865
17,4385.347222,5863.990741,3079.839286
17,1802.25,4477.267857,1385.083333
17,2704.958333,7797.634615,2880.24537
17,782.2045455,246.5625,274.25
17,13915.56985,12807.12171,2898.318182
17,11469.70513,152.1428571,3503.9
17,9169.7125,9061.125,2076.025
17,2963.571429,4369.62069,5581.075
17,4295.975,12576.83967,1558.637097
17,50988.9625,4108.326923,6904.3
17,24204.14205,4896.522321,2434.5
17,24175.98571,140.8942308,6049.648649
17,29397.55172,5846,9905.836111
17,34993.76923,2785.8,2021.235294
17,16247.82222,60812.16667,3255.663462
17,10876.2375,3952.5,2466.75
17,4234.611111,977.8416667,4932.051136
17,2252.163793,5723.482759,4547.125
17,69806.92188,8617.414063,4654.517241
17,35407.48864,20745.8,8320.277027
17,7572.605263,10161.85417,5310.295833
17,2625.9375,4621.347222,2688.818182
17,1059.794643,4660.969697,5080.990385
17,6810.375,858.9305556,10147.44118
17,12095.71552,2986.25,5889.129032
17,1744.818182,3268.556818,4988.7875
17,1562.5,7509.222222,5289.22973
17,15663.48864,4681.034483,4646.74359
17,6518.9375,4285.193966,12647.14706
17,25411.05556,359.2946429,7824.428571
17,2356.884615,4904.21371,5219.535714
17,2162.508929,3021.482143,2819.96875
17,128.0961538,16378.32353,3278
17,42708.44643,5324.791667,2438.5
17,12021.34375,5330.325,2969.103448
17,29358.40625,4603.5,14679.85776
17,25895.29412,4684.361111,1814.300676
17,28467.3125,6340.068966,8885.423077
17,1076.285,5968.833333,24219.94104
17,14649.37083,10581.39946,24641.71011
17,585,6057.933333,3219.5625
17,17305.99662,7159.204082,3130.402344
17,21955.5,3782.028409,6547.925
17,43302.73333,9175.538043,4594.651596
17,16916.8587,3917.090909,4965.194444
17,1126.75,13755.32407,498.21875
17,5828.625,5616.270833,8654
17,29131.125,3935.185185,2638.478448
17,7152.75463,756.8333333,3038.231481
17,34005.20139,4824.763889,7222.056548
17,8716.954545,6749.083333,3082.528409
17,14860.53,4842.224138,2585.137931
17,11900.1413,5141.995536,6804.945946
17,1091.721591,3842.272727,1758.984375
17,31431.05682,14006.48485,2498.875
17,44392.53804,10.67391304,3312.758929
17,21120.14826,7605.945833,3512.314655
17,12745.77041,6073.682143,6171.545455
17,15959.07143,2745.175676,237.7232143
17,5365.618421,197.5817308,3326.625
17,5222.458333,9655.427419,7409.315217
17,5774,5025.103448,519.2946429
17,2765.214286,5737.583333,2379.3125
17,71201.5825,3645.475,7889.263158
17,14618.44643,12436.9375,4835.795455
17,4972.295732,9787.464286,4306.894231
17,25896.43056,3357.772727,1744.75
17,1297.695313,12290.8314,17596.15909
17,4337.889706,3841.6,17265.42708
17,25873.29412,4568.125,3526.578947
17,14436.34091,3641.461538,5963.4375
17,11931.51724,677.9722222,7579.155172
17,7019.03125,748.0625,467.7828947
17,90976.71394,5055.27027,1586.352273
17,2524.858696,40749.13372,6453.694444
17,39994.81818,13195.35185,15660.81402
17,9783.045455,9841.35,4943.333333
17,3023.271429,6546.576923,2635.465517
17,6144.666667,4925.625,4681.689655
17,2026.803571,2204.880952,11774.42857
17,26423.64286,569.0384615,4107.826923
17,60533.35849,5929.34375,5778.4375
17,24970.49702,8461.573529,3340.875
17,23901.61538,6170.581081,1765.878378
17,13816.32237,2917.2,3622.375
17,8549,4136.977679,18767.71615
17,11658.90809,8921.493421,4413.611111
17,1448.038462,10584.17442,12552.06034
17,42577.68478,9622.769737,4690.95
17,1661.625,5196.049107,4187.859375
17,13699.69444,321.3055556,11981.2
17,12372.025,1244.5,7665.905405
17,14739.62109,2258.421053,8042.681818
17,6526.434783,5857.172414,6715.262097
17,656.298913,318.9545455,7809.107143
17,105383.9507,4489.916667,3902.145833
17,10967.33824,29541,10851.8
17,279.1363636,4177.25,8657.62
17,9305.058824,6592.914063,11719.34783
17,8443.192857,6183.482759,4479.75
17,1553.125,9184.818182,4438.8625
17,118260.2228,4539.150862,5102.628049
17,17.41032609,8134.765,3063.019231
17,0,1513.102941,4642.2
17,45787.71284,19460.39189,2052.149306
17,25801.59211,4126.767857,3439.219828
17,5361.75,14429.04167,1183.458333
17,11673.90341,477.0909091,1950.157895
17,17346.25431,4378.6875,208.1
17,51556.58807,7234.076613,4686.961207
17,15476.45,722.4444444,4160.9375
17,4591.296296,4988.663793,218.4807692
17,18267.59239,4441.680556,9040.305921
17,9762.705882,6037.870192,1823.649306
17,43667.34122,234.55,518.6
17,12398.91379,3752.915179,2676.25
17,47408.49063,8622.491071,929.8387097
17,3194.625,2289.363636,2166.051724
17,8085.815789,3690.958333,3613.5125
17,28797.50658,386.2222222,5583.220588
17,49893.73913,5939.581897,11571.89844
17,7170.328125,15381.38333,7493.642857
17,14216.625,5732.103448,8873.475806
17,70257.77344,75275.19444,22985.625
17,14062.01786,6265.1,708.0431034
17,19806.75,2738.763889,12472.5
17,8939.868421,12487.625,4249.50431
17,88289.58152,4014.153846,2485.802083
17,2750.882353,3428.913793,6512.352679
17,49968.15,7155.317073,2391.801724
17,9163.701031,5535.136364,5097.612903
17,4536.363636,6458.6,4750
17,60.93902439,512.2232143,11586.24242
17,30122.12143,5112.003788,2012.128205
17,32242.02128,3250.165179,1260.047794
17,23620.06452,7084.351351,4627.277344
17,11892.17969,3194.555556,6457.375
17,16968.26829,829.5645161,6194.490741
17,42588.7,3120.362903,4569.4
17,19266.65,4725.59375,3643.896552
17,8070.368056,13573.50915,10044.72368
17,20738.18243,7333.021552,11197.48214
17,22075.59091,6333.166667,5388.928571
17,4155.625,6599.942857,9629.206395
17,41145.73438,6393.8125,4858.857143
17,574.0460526,5686.242188,5339.037879
17,3702.886364,9234.709135,6302.613636
17,28586.68581,7058.145833,4550.907895
17,35995.0431,10405.625,11802.10256
17,5463.407407,3023.598214,4312.318966
17,12783.41964,3071.260417,122.7608696
17,24883.43421,6528.55,3258.181452
17,5039.389706,9289.32197,10973.83019
17,41052.225,2042.910714,2736.633621
17,22939.48718,9361.242424,4049.5
17,15911.11141,390.7272727,5776.443182
17,44878.78716,8614.164474,5690.363636
17,5042.944444,574.8011364,13625.9661
17,1664.025,7669.339744,4169.754464
17,97152.09302,3294.111111,2858.275
17,14545.75,8106.628571,3523.801724
17,75881.14352,247.525,3798.654167
17,69760.54808,3387.642857,1216.527778
17,1167.666667,7410.958333,5076.016129
17,9333.25,7340.295833,1492.709459
17,35963.03947,3066.125,12081.55
17,15802.11905,3831.348684,1894.794118
17,12994.49219,4026.589286,11548.86638
17,28987,3066.962963,5099.416667
17,338.71875,15512.13514,27148.68878
17,8119.697368,5946.893939,5072.977273
17,5904.529412,4020.793103,10662.95833
17,33836.92857,5120.017857,2560.922414
17,33634.59524,3058.375,5527.0625
17,4626.848684,8576.527174,5620.066964
17,123.1818182,4232.820513,326.7045455
17,66805.98611,270.6022727,212.2638889
17,1847.1,8728.813889,4574.695833
17,38402.43981,7849.599432,5090.075893
17,2183.95,3960.583333,261.025
17,53206.64706,3241.589286,4680.4375
17,8218.8125,270.6071429,7152.980263
17,372,1284.84375,559.15625
17,3912.210526,738.6666667,2837.25
17,1344,12381.60855,239.6551724
17,242.3947368,3393.447581,93.13125
17,32952.39286,3468.203704,-9.697674419
17,7689.880435,5100,1862.427419
17,60788.9939,6623.966667,3962
17,979.125,3047.225,609.3854167
17,16555.43,1121.074074,5423.607143
17,47504.16667,5695.383929,6690.915179
17,45641.62162,5933.737069,5658.797414
17,22859.07857,618.639881,3521
17,90797.84722,3150.903846,2194.333333
17,355.4318182,5182.897436,10683.94643
17,2852.875,536.3977273,8177.6375
17,21358.54545,269.34375,5377.693966
17,45468.52326,4580.116477,3277.214286
17,4285.6,11346.8875,2657.46875
17,36322.0125,7560.526316,11658.53488
17,11393.86207,18634.75284,7456.549419
17,20268.60417,14557.95192,14904.71474
17,22382.91379,6613.4,4674.967742
17,3021.36,5169.916667,4574.456897
17,1378.329545,6103.6,6005.716667
17,16741.56667,297.5227273,4514.133333
17,5921.823529,601.7321429,13197.14706
17,11850.08333,5277.027027,8771.5
17,39855.73913,4906.316667,1743.357143
17,32899.40541,34769.64167,4377
17,16167.55172,3252.833333,8935.142857
17,22664.96,5566,2421.706081
17,14568.415,6700.550532,16729.14286
17,1273.3125,3483.90625,11220.73077
17,5687.857143,2522.21875,3905.178571
17,42587.80603,5619.551724,4708.25
17,67868.13636,736.9166667,21501.86413
17,22807.71429,9545,4862.971591
17,10508.16667,3422.965909,3615.37931
17,57.81818182,21109.27703,4186.866071
17,226.5,5645.710714,4131.551724
17,5543.852941,938.9583333,710.8125
17,4105.369792,5823.530172,3326.348214
17,12779.90203,7528.666667,5087.166667
17,20016.95833,12758.68056,7770.139706
17,12285.28289,2645.118421,-0.713541667
17,16141.46154,450.4642857,21914.4875
17,2154.46875,6154.575,502.5104167
17,18788.97059,624.2380952,7516.008333
17,37624.84821,268.46875,1374.653846
17,971.076087,5915.817857,1709.909091
17,10034.65909,3404.12931,1080.674242
17,5299.142857,582.3409091,6806.652174
17,11681,4906.351852,7045.125
17,12970.14706,14065,23311.18534
17,16308.46622,4494.818182,5855.014286
17,13994.98214,4615.416667,27557.98684
17,3798.903409,2921.066667,4968.767857
17,893,7099.475,14378.55242
17,71723.82692,8845.933824,573.0833333
17,7981.683333,6447.571429,4000.383929
17,14621.85714,1960.288462,3917.785714
17,20481.23214,3272.883929,4185.714286
17,19415.6875,4771.394737,10907.30208
17,4060.083333,10529.825,2913.340517
17,19543.92188,10388.0375,12834.31048
17,22616.31522,8346.717949,27990.18644
17,115.8636364,4200.530303,3447.5
17,33546,7346.896739,5174.935484
17,1426.346154,7804.270833,3406.640625
17,89.44318182,17307.96667,10756.06061
17,3477.6875,2853.201389,1941.5125
17,28633.26389,6996.95,3342.642857
17,291,13374.22826,324.4137931
17,12756.41379,4617.053571,11733.5
17,11304.75,4378.607143,9443.112705
17,23389.22697,6149.520833,1205.867647
17,6435.33125,360.2137097,2859.507353
17,19328.84896,2720.434211,4549.034483
17,10714.78289,5469.824324,31029.6875
17,2609.208333,9555.810185,4995.142857
17,105.875,3876.231618,15413.375
17,3034.705882,5907.21875,14800.53409
17,69784.65417,4977.539474,4128.117647
17,23051.84615,1916.407895,8576.765625
17,16879.80405,18185.82386,5518.7375
17,23358.88889,10165.90278,2077.367647
17,4494.8125,153.4204545,12287.71875
17,2627.96875,16693.7,8699.859375
17,3062.833333,6970.543478,4697.153846
17,3633.608696,4652.428977,3423.9375
17,34375.90116,1470.446429,9734.408088
17,169.75,4959.026316,4807.722222
17,24422.1,5863.885714,227.7
17,30062.17647,171.4130435,4955.645833
17,24463.06452,568.7211538,8160.407258
17,618.0192308,4502.625,7449.375
17,48873.80435,8956.4375,7300.532258
17,400.2053571,9290.35,4931.5
17,6504.0625,4748.306034,5119.867647
17,28850.99107,6546,3015.480769
17,14766.80556,779.5357143,198.5
17,22007.29167,12749.21739,3223.384615
17,109.7916667,4706.409091,6524.490385
17,14509.2037,34691.33446,5162.334821
17,17387.29839,5377.354839,4566.653846
17,2273.133333,8353.996094,4535.882353
17,26296.48077,2563.75,4887.682143
17,38610.33214,13203.67857,5593.854167
17,40502,3264.928571,2790.579545
17,2795.887097,3768.049107,2672
17,6673.958333,13345.23529,5538.352941
17,10421.06,387.7083333,3089.035156
